Id,Municipality,Place,Latitude,Longitude
929,Östra Göinge,Broby,56.2563888888889,14.0763888888889
930,Östra Göinge,Bössebacken,56.1388888888889,14.1016666666667
931,Östra Göinge,Emmislöv,56.2227777777778,14.1086111111111
932,Östra Göinge,Getaberga,56.2338888888889,14.1194444444444
933,Östra Göinge,Glimminge,56.282,14.022
934,Östra Göinge,Glimåkra,56.3058333333333,14.1366666666667
935,Östra Göinge,Gryt,56.2055555555556,14.0488888888889
936,Östra Göinge,Hanaskog,56.1605555555556,14.0930555555556
937,Östra Göinge,Hemmestorp,56.3025,14.0319444444444
938,Östra Göinge,Hjärsås,56.2077777777778,14.1472222222222
939,Östra Göinge,Hylta,56.2352777777778,14.205
940,Östra Göinge,Immeln ,56.2072222222222,14.2469444444444
941,Östra Göinge,Knislinge,56.1944444444444,14.0841666666667
942,Östra Göinge,Lunnom,56.2533333333333,14.1063888888889
943,Östra Göinge,Ringaregården,56.2172222222222,14.1602777777778
944,Östra Göinge,Sibbhult,56.2680555555556,14.1980555555556
945,Östra Göinge,Simontorp,56.3452777777778,14.2155555555556
946,Östra Göinge,Värestorp,56.1936111111111,14.2191666666667
947,Östra Göinge,Östanå,56.3058333333333,14.0225
